ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,num_events,num_abertura,num_updates,num_encerramento,target_category
3142,2025-02-07T02:14:00,3306,RH,Belo Horizonte,SP,Mobile,Linux,Safari,Cabo,16,48,2,"Rede instável, não liga ao acessar internet.","Rede instável, não liga ao acessar internet.",images/network.png,500,342,Média,Em andamento,Aplicações,0,0.802,5,1,-27.444392,-45.302367,0,0,0,0,Rede
2145,2025-01-26T07:45:00,8838,RH,São Paulo,BA,Desktop,iOS,Chrome,4G,36,24,52,Erro no sistema de RH: reinicia sozinho ao fazer login.,Erro no sistema de RH: reinicia sozinho ao fazer login.,images/login.png,500,333,Média,Fechado,N2,1,-0.194,6,3,-26.737172,-50.07337,0,0,0,0,RH
321,2025-01-04T18:57:00,3093,Financeiro,Campinas,RS,Notebook,Android,Chrome,WiFi,2,48,14,"Rede instável, desliga ao acessar aplicação web.","Rede instável, desliga ao acessar aplicação web.",images/network.png,500,342,Média,Aberto,Aplicações,1,-0.289,4,0,-25.42175,-52.93894,0,0,0,0,Rede
424,2025-01-06T00:08:00,8003,Financeiro,Campinas,SP,Notebook,Linux,Firefox,5G,22,12,64,O usuário relatou que o monitor não liga durante o salvament...,O usuário relatou que o monitor não liga durante o salvamento.,images/monitor.png,500,394,Baixa,Fechado,Aplicações,1,-0.724,4,1,-29.623281,-47.661541,0,0,0,0,Hardware
4094,2025-02-18T07:58:00,6498,RH,Belo Horizonte,BA,Mobile,Windows,Edge,5G,38,8,7,O módulo financeiro emite beep ao gerar relatório.,O módulo financeiro emite beep ao gerar relatório.,images/finance_report.png,738,414,Crítica,Em andamento,N2,1,-0.246,6,3,-25.340186,-49.327159,0,0,0,0,Financeiro
1127,2025-01-14T07:19:00,1591,TI,Belo Horizonte,SP,Desktop,iOS,Chrome,5G,38,48,72,O usuário relata tela preta ao tentar acessar sistema de rec...,O usuário relata tela preta ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Alta,Fechado,N1,1,-0.813,4,2,-28.17607,-49.246304,0,0,0,0,Acesso
1660,2025-01-20T14:20:00,5526,Financeiro,Curitiba,BA,Notebook,Android,Safari,4G,20,8,31,Falha no sistema financeiro: reinicia sozinho ao exportar da...,Falha no sistema financeiro: reinicia sozinho ao exportar dados.,images/finance_report.png,738,414,Baixa,Em andamento,N1,1,-0.66,6,1,-23.136604,-44.399314,0,0,0,0,Financeiro
294,2025-01-04T11:18:00,4700,RH,Santos,PR,Desktop,Windows,Safari,4G,11,4,63,O portal do funcionário apresenta sem resposta durante expor...,O portal do funcionário apresenta sem resposta durante exportar dados.,images/hr_portal.png,323,619,Crítica,Em andamento,N1,0,-0.713,5,3,-26.224095,-43.422049,0,0,0,0,RH
1979,2025-01-24T08:43:00,3464,TI,Santos,MG,Notebook,Windows,Firefox,WiFi,35,8,54,Falha de rede: tela piscando ao tentar enviar email.,Falha de rede: tela piscando ao tentar enviar email.,images/email.png,500,333,Baixa,Fechado,Aplicações,1,0.008,6,3,-31.774568,-45.018842,0,0,0,0,Rede
28,2025-01-01T07:56:00,1207,RH,Curitiba,SP,Notebook,Android,Safari,Cabo,27,8,67,O SSD apresenta não liga e perda de dados.,O SSD apresenta não liga e perda de dados.,images/hard_drive.png,500,334,Alta,Em andamento,Aplicações,1,-0.355,6,1,-24.745032,-52.242037,0,0,0,0,Hardware
4687,2025-02-25T07:59:00,4886,Financeiro,Belo Horizonte,RS,Desktop,iOS,Chrome,4G,25,24,8,Falha no sistema de recrutamento ao tentar imprimir.,Falha no sistema de recrutamento ao tentar imprimir.,images/recruitment.png,500,333,Baixa,Em andamento,N2,1,-0.382,6,2,-33.19143,-52.357176,0,0,0,0,RH
1517,2025-01-18T21:49:00,2968,Operações,Santos,PR,Desktop,iOS,Edge,Cabo,22,4,7,Problema de hardware: o mouse congela inesperadamente.,Problema de hardware: o mouse congela inesperadamente.,images/mouse.png,500,335,Alta,Aberto,Aplicações,1,0.494,6,3,-26.835312,-51.227546,0,0,0,0,Hardware
3170,2025-02-07T10:10:00,9227,TI,Belo Horizonte,RJ,Desktop,Windows,Edge,Cabo,2,8,45,O Sistema ERP apresenta tela piscando e não executar consult...,O Sistema ERP apresenta tela piscando e não executar consulta.,images/sap_erp.png,612,344,Média,Aberto,N2,0,-0.42,6,3,-27.544533,-47.68114,0,0,0,0,Software
1271,2025-01-16T00:07:00,7102,RH,Campinas,RJ,Mobile,Linux,Safari,WiFi,27,4,12,O aplicativo CRM fecha inesperadamente quando importar dados...,O aplicativo CRM fecha inesperadamente quando importar dados.,images/browser.png,500,333,Baixa,Em andamento,N2,0,-0.731,3,3,-32.977297,-45.758887,0,0,0,0,Software
3343,2025-02-09T11:11:00,6983,Operações,Campinas,SP,Mobile,Linux,Firefox,4G,15,12,20,O sistema de RH apresenta tela piscando durante imprimir.,O sistema de RH apresenta tela piscando durante imprimir.,images/default_hr.png,612,408,Baixa,Aberto,N1,1,0.908,6,1,-25.989238,-46.342023,0,0,0,0,RH
4557,2025-02-23T19:09:00,8836,Financeiro,Campinas,RJ,Desktop,Linux,Edge,Cabo,26,4,24,O sistema CRM exibe reinicia sozinho ao fazer login.,O sistema CRM exibe reinicia sozinho ao fazer login.,images/browser.png,500,333,Baixa,Fechado,Aplicações,1,0.825,5,2,-23.943549,-51.163744,0,0,0,0,Software
2371,2025-01-28T23:47:00,4133,TI,Campinas,MG,Mobile,iOS,Chrome,WiFi,11,4,18,O usuário não consegue abrir documento devido a não funciona...,O usuário não consegue abrir documento devido a não funciona.,images/default_access.png,191,165,Baixa,Aberto,N2,0,0.747,7,2,-26.841089,-44.859259,0,0,0,0,Acesso
1337,2025-01-16T18:49:00,9421,Operações,Santos,PR,Notebook,Windows,Firefox,Cabo,0,24,36,O SSD não responde e exibe tela azul.,O SSD não responde e exibe tela azul.,images/hard_drive.png,500,334,Baixa,Fechado,N1,0,0.461,5,3,-27.507255,-44.58303,0,0,0,0,Hardware
1480,2025-01-18T11:20:00,4415,Operações,São Paulo,SP,Desktop,Android,Firefox,WiFi,35,12,1,O sistema de ponto não está fica lento para salvar arquivo.,O sistema de ponto não está fica lento para salvar arquivo.,images/payroll.png,612,408,Crítica,Aberto,N2,0,0.329,6,1,-26.172362,-45.595171,0,0,0,0,RH
1108,2025-01-14T01:56:00,3146,TI,Santos,SP,Notebook,iOS,Firefox,WiFi,22,8,23,Falha no Excel: emite beep ao tentar enviar email.,Falha no Excel: emite beep ao tentar enviar email.,images/office.png,500,333,Média,Fechado,N2,1,0.717,5,0,-29.481256,-43.336595,0,0,0,0,Software
3270,2025-02-08T14:30:00,3148,RH,Belo Horizonte,MG,Mobile,iOS,Chrome,5G,10,12,8,O HD apresenta congela e tela azul.,O HD apresenta congela e tela azul.,images/hard_drive.png,500,334,Alta,Fechado,N2,0,-0.703,6,3,-25.402405,-51.261587,0,0,0,0,Hardware
2136,2025-01-26T05:12:00,3710,Financeiro,Santos,RJ,Mobile,iOS,Firefox,4G,23,24,11,Falha no sistema de RH ao tentar gerar relatório.,Falha no sistema de RH ao tentar gerar relatório.,images/finance_report.png,738,414,Alta,Aberto,N2,1,-0.878,5,0,-27.127535,-46.552737,0,0,0,0,RH
115,2025-01-02T08:35:00,9796,Operações,Santos,MG,Desktop,iOS,Chrome,4G,31,48,41,O Sistema de tesouraria exibe tela preta ao gerar relatório.,O Sistema de tesouraria exibe tela preta ao gerar relatório.,images/finance_report.png,738,414,Baixa,Fechado,N1,1,-0.296,6,3,-27.070747,-45.043991,0,0,0,0,Financeiro
1535,2025-01-19T02:55:00,4863,Financeiro,Campinas,RS,Notebook,Windows,Firefox,Cabo,16,24,23,Falha de autenticação ao tentar abrir documento.,Falha de autenticação ao tentar abrir documento.,images/login.png,500,333,Média,Aberto,N2,0,-0.98,6,1,-30.386832,-43.820792,0,0,0,0,Acesso
786,2025-01-10T06:42:00,4150,TI,Curitiba,RJ,Desktop,Android,Edge,5G,24,8,24,"Rede instável, congela ao acessar intranet.","Rede instável, congela ao acessar intranet.",images/network.png,500,342,Média,Fechado,Infra,0,-0.783,5,2,-27.22021,-49.664468,0,0,0,0,Rede
2761,2025-02-02T14:17:00,3056,Financeiro,Santos,RJ,Desktop,iOS,Edge,WiFi,24,12,38,O aplicativo Excel fecha inesperadamente quando gerar relató...,O aplicativo Excel fecha inesperadamente quando gerar relatório.,images/office.png,500,333,Média,Em andamento,Infra,0,-0.944,4,2,-25.882874,-47.974491,0,0,0,0,Software
1234,2025-01-15T13:38:00,6026,Operações,Santos,RJ,Mobile,Windows,Safari,4G,39,48,23,Falha de rede: mensagem de erro ao tentar fazer login.,Falha de rede: mensagem de erro ao tentar fazer login.,images/network.png,500,342,Baixa,Fechado,Aplicações,1,-0.12,5,3,-29.979496,-45.376694,0,0,0,0,Rede
3713,2025-02-13T20:01:00,7561,Operações,Santos,MG,Desktop,Android,Chrome,Cabo,24,4,20,Falha de autenticação ao tentar importar dados.,Falha de autenticação ao tentar importar dados.,images/login.png,500,333,Baixa,Aberto,Aplicações,0,-0.753,5,1,-28.679962,-44.746471,0,0,0,0,Acesso
3192,2025-02-07T16:24:00,4101,TI,Belo Horizonte,MG,Mobile,Windows,Edge,Cabo,26,12,14,O portal do funcionário apresenta tela preta durante fazer l...,O portal do funcionário apresenta tela preta durante fazer login.,images/login.png,500,333,Crítica,Fechado,N1,0,-0.987,5,1,-32.795573,-46.854433,0,0,0,0,RH
2111,2025-01-25T22:07:00,9524,Operações,Belo Horizonte,PR,Notebook,iOS,Safari,4G,16,4,18,O Sistema ERP apresenta sem resposta e não fazer login.,O Sistema ERP apresenta sem resposta e não fazer login.,images/sap_erp.png,612,344,Crítica,Em andamento,N1,1,-0.311,5,1,-28.876427,-46.578953,0,0,0,0,Software
2042,2025-01-25T02:34:00,6991,Operações,São Paulo,BA,Mobile,Linux,Safari,WiFi,17,48,8,Erro no SAP durante abrir documento.,Erro no SAP durante abrir documento.,images/sap_erp.png,612,344,Crítica,Em andamento,Aplicações,1,0.254,6,1,-26.692299,-51.247687,0,0,0,0,Financeiro
728,2025-01-09T14:16:00,2100,Operações,Campinas,RJ,Notebook,Linux,Chrome,Cabo,20,12,22,Relatório financeiro não não liga corretamente.,Relatório financeiro não não liga corretamente.,images/finance_report.png,738,414,Alta,Em andamento,N1,1,0.089,5,0,-28.73962,-51.071321,0,0,0,0,Financeiro
4115,2025-02-18T13:55:00,4494,Operações,Curitiba,MG,Mobile,iOS,Firefox,4G,16,12,25,O usuário não consegue salvar arquivo devido a emite beep.,O usuário não consegue salvar arquivo devido a emite beep.,images/default_access.png,191,165,Média,Em andamento,Infra,1,-0.638,6,2,-27.288507,-45.025055,0,0,0,0,Acesso
3318,2025-02-09T04:06:00,9293,Financeiro,São Paulo,PR,Mobile,iOS,Safari,Cabo,39,8,56,Falha no sistema financeiro: superaquece ao importar dados.,Falha no sistema financeiro: superaquece ao importar dados.,images/finance_report.png,738,414,Crítica,Fechado,Infra,1,-0.63,7,1,-33.240187,-44.245264,0,0,0,0,Financeiro
2425,2025-01-29T15:05:00,1634,Operações,Curitiba,RJ,Desktop,iOS,Chrome,Cabo,22,4,20,Problema de login: superaquece ao enviar email.,Problema de login: superaquece ao enviar email.,images/email.png,500,333,Crítica,Aberto,Aplicações,0,-0.747,6,3,-25.247911,-43.682955,0,0,0,0,Acesso
3864,2025-02-15T14:48:00,3723,Operações,Santos,SP,Mobile,iOS,Safari,5G,1,24,33,"Rede instável, apresenta erro ao acessar banco de dados.","Rede instável, apresenta erro ao acessar banco de dados.",images/network.png,500,342,Média,Em andamento,Aplicações,0,-0.068,7,3,-29.362832,-47.992042,0,0,0,0,Rede
3766,2025-02-14T11:02:00,2575,Operações,Belo Horizonte,BA,Desktop,iOS,Chrome,5G,23,8,50,Falha de autenticação ao tentar gerar relatório.,Falha de autenticação ao tentar gerar relatório.,images/login.png,500,333,Crítica,Aberto,N1,0,0.581,7,1,-24.63909,-43.749984,0,0,0,0,Acesso
3381,2025-02-09T21:57:00,3855,Operações,São Paulo,PR,Notebook,iOS,Chrome,Cabo,34,8,34,Erro no Sistema de tesouraria durante salvar arquivo.,Erro no Sistema de tesouraria durante salvar arquivo.,images/finance_report.png,738,414,Baixa,Aberto,Aplicações,1,-0.156,6,0,-25.937668,-51.921142,0,0,0,0,Financeiro
4011,2025-02-17T08:27:00,2888,Financeiro,Santos,MG,Desktop,Android,Safari,4G,40,8,3,Falha no sistema de recrutamento ao tentar enviar email.,Falha no sistema de recrutamento ao tentar enviar email.,images/email.png,500,333,Média,Em andamento,Aplicações,1,0.837,4,1,-28.099598,-44.161597,0,0,0,0,RH
4590,2025-02-24T04:30:00,1027,Financeiro,Santos,SP,Desktop,Android,Edge,Cabo,2,12,46,O acesso à banco de dados falha com reinicia sozinho.,O acesso à banco de dados falha com reinicia sozinho.,images/server.png,500,333,Crítica,Fechado,Infra,1,-0.159,6,2,-24.906075,-45.432166,0,0,0,0,Rede
2262,2025-01-27T16:54:00,6090,TI,São Paulo,SP,Notebook,Windows,Safari,Cabo,13,4,46,O teclado apresenta não funciona e sem resposta.,O teclado apresenta não funciona e sem resposta.,images/keyboard.png,500,375,Baixa,Aberto,N1,0,-0.284,4,3,-24.259182,-43.997407,0,0,0,0,Hardware
753,2025-01-09T21:21:00,3956,RH,Belo Horizonte,RS,Notebook,Windows,Firefox,Cabo,28,4,21,Erro no Sistema de contabilidade durante abrir documento.,Erro no Sistema de contabilidade durante abrir documento.,images/finance_report.png,738,414,Baixa,Aberto,Aplicações,1,0.438,4,1,-28.45543,-44.235711,0,0,0,0,Financeiro
3262,2025-02-08T12:14:00,5505,RH,Belo Horizonte,RS,Desktop,Android,Firefox,WiFi,34,12,38,O usuário relatou que o memória emite beep durante o abertur...,O usuário relatou que o memória emite beep durante o abertura de arquivo.,images/default_hardware.png,612,407,Alta,Aberto,N2,1,0.609,6,3,-28.235451,-49.892069,0,0,0,0,Hardware
3916,2025-02-16T05:32:00,1061,RH,Santos,PR,Desktop,iOS,Chrome,4G,6,24,66,O acesso à aplicação web falha com fica lento.,O acesso à aplicação web falha com fica lento.,images/default_network.png,500,333,Alta,Aberto,Infra,0,0.972,7,3,-28.196295,-45.275108,0,0,0,0,Rede
3090,2025-02-06T11:30:00,3391,Operações,São Paulo,BA,Notebook,iOS,Chrome,5G,11,4,36,Falha de rede: sem resposta ao tentar salvar arquivo.,Falha de rede: sem resposta ao tentar salvar arquivo.,images/network.png,500,342,Média,Em andamento,Infra,1,-0.323,6,0,-28.592501,-51.606403,0,0,0,0,Rede
3555,2025-02-11T23:15:00,6939,Financeiro,Santos,BA,Mobile,Windows,Safari,WiFi,33,24,7,O usuário relata ruído ao tentar acessar sistema de RH.,O usuário relata ruído ao tentar acessar sistema de RH.,images/default_access.png,191,165,Baixa,Aberto,Aplicações,1,-0.863,5,1,-33.708848,-48.930383,0,0,0,0,Acesso
948,2025-01-12T04:36:00,7807,TI,Curitiba,SP,Mobile,Windows,Safari,Cabo,8,8,50,O usuário não consegue exportar dados devido a superaquece.,O usuário não consegue exportar dados devido a superaquece.,images/default_access.png,191,165,Baixa,Em andamento,N1,0,-0.03,3,1,-33.36053,-44.404764,0,0,0,0,Acesso
4562,2025-02-23T20:34:00,6578,TI,Belo Horizonte,RS,Notebook,Android,Chrome,5G,18,48,23,Falha no sistema de RH ao tentar enviar email.,Falha no sistema de RH ao tentar enviar email.,images/email.png,500,333,Alta,Aberto,Infra,1,0.169,4,0,-27.114392,-43.352214,0,0,0,0,RH
4,2025-01-01T01:08:00,7216,Financeiro,Belo Horizonte,RJ,Mobile,Android,Chrome,Cabo,2,12,52,O aplicativo Sistema ERP fecha inesperadamente quando export...,O aplicativo Sistema ERP fecha inesperadamente quando exportar dados.,images/sap_erp.png,612,344,Crítica,Aberto,Infra,0,0.311,3,3,-24.156954,-46.735766,0,0,0,0,Software
258,2025-01-04T01:06:00,9690,RH,São Paulo,MG,Notebook,iOS,Edge,WiFi,6,48,46,A conexão de rede está desliga e mensagem de erro.,A conexão de rede está desliga e mensagem de erro.,images/network.png,500,342,Média,Em andamento,Infra,1,0.605,4,2,-26.667658,-49.227578,0,0,0,0,Rede
3062,2025-02-06T03:34:00,5767,Operações,São Paulo,SP,Notebook,Linux,Chrome,Cabo,27,48,31,Falha no sistema de recrutamento ao tentar executar consulta...,Falha no sistema de recrutamento ao tentar executar consulta.,images/recruitment.png,500,333,Crítica,Fechado,Aplicações,0,-0.06,6,2,-29.832885,-50.797183,0,0,0,0,RH
4152,2025-02-19T00:24:00,8120,RH,Belo Horizonte,PR,Desktop,Android,Edge,Cabo,8,4,43,O HD apresenta falha e mensagem de erro.,O HD apresenta falha e mensagem de erro.,images/hard_drive.png,500,334,Crítica,Fechado,Infra,1,-0.392,6,3,-25.913785,-53.06216,0,0,0,0,Hardware
3172,2025-02-07T10:44:00,7427,RH,Curitiba,RS,Mobile,iOS,Edge,Cabo,10,8,30,O acesso ao sistema de recrutamento está bloqueado por não f...,O acesso ao sistema de recrutamento está bloqueado por não funciona.,images/access_denied.png,612,408,Média,Em andamento,Aplicações,0,-0.818,6,2,-30.50939,-45.902961,0,0,0,0,Acesso
2476,2025-01-30T05:32:00,2138,TI,São Paulo,PR,Mobile,Android,Safari,WiFi,38,48,28,O teclado não responde e exibe perda de dados.,O teclado não responde e exibe perda de dados.,images/keyboard.png,500,375,Baixa,Aberto,Aplicações,1,0.178,5,1,-29.556009,-49.290476,0,0,0,0,Hardware
69,2025-01-01T19:33:00,1266,Financeiro,São Paulo,MG,Desktop,Windows,Edge,Cabo,2,12,70,O acesso à internet falha com emite beep.,O acesso à internet falha com emite beep.,images/default_network.png,500,333,Alta,Fechado,Aplicações,1,0.263,5,1,-33.112204,-45.415715,0,0,0,0,Rede
13,2025-01-01T03:41:00,6147,Operações,Santos,PR,Desktop,Android,Safari,4G,4,4,59,Falha de rede: perda de dados ao tentar exportar dados.,Falha de rede: perda de dados ao tentar exportar dados.,images/network.png,500,342,Média,Fechado,N2,1,-0.735,6,2,-24.198581,-44.395225,0,0,0,0,Rede
4099,2025-02-18T09:23:00,2413,Financeiro,Campinas,SP,Desktop,iOS,Safari,4G,6,24,15,Falha no SAP: reinicia sozinho ao tentar abrir documento.,Falha no SAP: reinicia sozinho ao tentar abrir documento.,images/sap_erp.png,612,344,Alta,Fechado,Infra,0,0.572,5,0,-31.137582,-47.549368,0,0,0,0,Software
2134,2025-01-26T04:38:00,7032,RH,Belo Horizonte,BA,Mobile,Android,Edge,Cabo,3,24,33,O aplicativo FTP fecha inesperadamente quando executar consu...,O aplicativo FTP fecha inesperadamente quando executar consulta.,images/browser.png,500,333,Baixa,Aberto,Infra,0,0.446,6,2,-26.26416,-51.935837,0,0,0,0,Software
187,2025-01-03T04:59:00,1760,TI,Santos,SP,Mobile,Android,Edge,Cabo,24,24,47,Problema de login: congela ao executar consulta.,Problema de login: congela ao executar consulta.,images/login.png,500,333,Crítica,Em andamento,N2,1,-0.294,5,2,-28.493209,-48.32711,0,0,0,0,Acesso
184,2025-01-03T04:08:00,5533,Financeiro,Campinas,BA,Mobile,Android,Safari,5G,28,12,40,O usuário não consegue executar consulta devido a não liga.,O usuário não consegue executar consulta devido a não liga.,images/finance_report.png,738,414,Crítica,Aberto,N1,1,0.717,3,1,-24.084862,-51.155324,0,0,0,0,RH
1645,2025-01-20T10:05:00,7032,Operações,Belo Horizonte,BA,Notebook,Android,Safari,4G,30,24,28,Problema de hardware: o monitor não funciona inesperadamente...,Problema de hardware: o monitor não funciona inesperadamente.,images/monitor.png,500,394,Alta,Fechado,N2,0,-0.32,5,3,-28.591321,-48.454634,0,0,0,0,Hardware
131,2025-01-02T13:07:00,5067,RH,Santos,MG,Desktop,Android,Chrome,WiFi,11,8,67,Erro de compilação no SAP durante a enviar email.,Erro de compilação no SAP durante a enviar email.,images/sap_erp.png,612,344,Alta,Aberto,Aplicações,1,0.547,5,2,-30.23242,-47.624395,0,0,0,0,Software
2361,2025-01-28T20:57:00,1842,Financeiro,Campinas,PR,Notebook,Android,Safari,Cabo,23,8,60,O usuário relatou que o monitor superaquece durante o inicia...,O usuário relatou que o monitor superaquece durante o inicialização.,images/monitor.png,500,394,Crítica,Aberto,N1,0,-0.353,4,1,-31.323919,-53.026797,0,0,0,0,Hardware
3360,2025-02-09T16:00:00,5868,Operações,São Paulo,BA,Mobile,Linux,Safari,5G,28,4,12,O sistema de recrutamento apresenta mensagem de erro durante...,O sistema de recrutamento apresenta mensagem de erro durante salvar arquivo.,images/recruitment.png,500,333,Crítica,Em andamento,N2,1,-0.642,6,1,-23.20251,-47.567921,0,0,0,0,RH
3481,2025-02-11T02:17:00,6236,Operações,Campinas,RS,Notebook,Android,Edge,WiFi,21,12,35,O usuário relata tela preta ao tentar acessar portal do func...,O usuário relata tela preta ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Média,Fechado,N2,0,0.108,6,3,-33.574411,-44.577808,0,0,0,0,Acesso
563,2025-01-07T15:31:00,8203,TI,Curitiba,SP,Notebook,Linux,Safari,WiFi,28,24,52,O HD não responde e exibe tela preta.,O HD não responde e exibe tela preta.,images/hard_drive.png,500,334,Média,Em andamento,N1,0,0.938,6,0,-32.024575,-51.024584,0,0,0,0,Hardware
